reviewId,userName,content,score,at
d74bb1e2-02b3-43d5-acda-aa98545ccef4,Aditya Armando,Oke lah buat vvn dari hampir lebih dri 20 gua dowload Ini yang terbaik.. Cuma kebanyakan iklan,5,2024-02-01 10:35:43
d4694c17-6fb4-461a-bd41-1c104904d68c,Syabil Jerman,Top banget suka vidio nya biasa nya ga pake aplikasi turbo bisa sekarang harus pake aplikasi turbo.....,5,2024-02-12 03:45:46
ddae8b1b-687b-4467-8cb2-28c6b50dcc67,Junaydie87@yahoo.com Junaydie,"apk ini sangat bagus dan membantu, cuman klu bisa iklan nya di kurangin",5,2024-01-17 23:47:40
0767ec72-cda0-429f-9bfe-7acd324ba522,Alkoni,"Sangat bagus.. Aku suka bangan ma apc ini.. Walupun ado sedik gangaun,saran aku iklanyo klw bisa di kurangin..",5,2024-02-15 10:17:24
0afcb04d-9ba4-43e7-a0d6-a5eb003c801c,Armansa Arman,"Aku kasih bintang full ajah soalnya aku baru download aplikasi ini tanks👍👍mantap aplikasinya, aplikasi ini keren dan bisa membuka situs yang di blokir thanks👍",5,2024-02-06 16:56:39
8d91e539-bf10-43df-b744-d121aa997634,Ny Wahyu15,"Aplikasi nya bagus, sedikit terganggu dengan iklan nya yg agak lama bintang 4 aja",4,2024-01-11 19:32:06
cd53b0be-f468-4627-8f8d-522a434e632a,Heru Wiladeg,"Tambah cepat, mudah digunakan. 👍 Memang topmarkotop Makasih pengmbang👌",5,2024-01-18 11:01:30
41207e47-eb03-4015-9e5d-a343c27d31c5,Fiolxya Chanzz,"sangat membantu walau banyak iklannya tapi wajarlah ya.., terimakasih.",5,2024-01-26 15:58:09
b8c40f31-1609-4d2c-a5de-a89f860fca46,Abhi Halilintar,Belum tau penggunaanya bantu dong dan tentang penggunaan aplikasi ini kami juga masih belum tahu Dan ternyata aplikasi ini berbayar jadi sampai saat ini untuk apa aplikasi ini sebenarnya lebih baik aku uninstall aja,1,2024-02-22 21:11:00
5142cc67-8636-4e59-8ed6-74315bc4d9ed,Irfan Syah,Saya hapus lagi aplikasi nya Gak ngerti saya cara pake aplikasi nya Tidak ada opsi pencarian situs yang mau kita buka.menuhin penyimpanan aja ternyata,1,2024-01-14 01:50:12
34999f00-d6bf-4b19-9b4b-42730be9ec58,Nazwa Cellular,App nya bagus sejauh ini sangat lancar dan iklan tidak terlalu banyak.,5,2024-02-02 05:40:30
3b5ba717-24b5-4af7-b378-9fca8358e224,Basri Yansyahreza,"aplikasinya lumayan bagus, tapi aq merasa terganggu dengan iklannya.",5,2024-02-08 01:09:26
afa6bfbb-544e-42a5-b3c7-df563ceee700,Rahadi Trapsila,"Sangat membatu banyak hal, tapi minta tolong iklannya dikurangin biar makin bagus🙏",5,2024-01-14 22:07:30
d03d3e28-2a60-4156-861a-ea2175de8959,Wachid Njenthet,"bagus, saya buka link dan download file jadi mudah dan cepat.",5,2024-01-20 02:35:35
cdc6bc60-700d-47bb-adbc-b5d5ba519fb2,Dhepi Hermawan,Di tambah lagi koneksi nya biar kaga loading kelamaan yaa... Terimakasih,5,2024-01-14 23:02:18
3291ebd5-0c97-467a-b7d4-ed73f7867788,Abim Danu88,Klo pemutaran video sdh lebih dari 30 menit. Tiba tiba delaynya lama,3,2024-02-22 22:34:43
2967b864-3da6-4ebe-923c-ba19b29a1ebe,Rudi Samudra,Sinyal bagus tapi kenapa pas pakek aplikasi Turbo VPN semakin lelet !!!,1,2024-01-19 17:31:31
37714d0a-fdca-43cd-b509-7db10198b71d,Krisna Nurramadhan,saya tidak pernah berlangganan sama apk ini terus saya tida pernah pencet uji coba tiba2 saldo dana saya kepotong 187 ribu saya ingin saldo saya dikembalikan,1,2024-02-04 20:25:26
ab2b8336-1dc2-4479-bbf1-e2e415549be5,Agiel Kkw2r,"Aplikasi yg sangat bagus dan memuaskan, smua jadi gampang dan cepat prosesnya",5,2024-01-30 19:15:46
5c91170c-a3fa-4a66-9af1-980e50b99ec2,Srikandi Sri,"Apk apa iklan, setiap buka atau mai keluar iklan truss, saya hapus lagi",1,2024-01-21 00:01:53
28698335-868d-4374-87fd-d9a77ad1734d,Ratih Yusaina ratih,Sya melihat dri ulasan kerabat yang sudah Mencoba dri Turbo VPN ini sangat mengesan kn sekali dri ini saya tertarik untuk Mencobanya Smoga saja tidak mengecewakan,5,2024-02-01 03:29:14
5546ad5b-2d30-45b5-88e6-3c4ad6c35308,Andreya Fito Priyananda,"Bagus, versi biasa aja udah enak buat selancar di internet. Apalagi versi pro nya",5,2024-01-23 04:13:11
eaada93a-7c4c-48b1-911d-7ffaef13d053,Putra Isfar,Sudah bagus banget Tidak lelet dan tidak ada iklan Langsung conek tanpa batas,5,2024-01-04 23:54:35
4c0c1e05-0c36-48f9-86ec-cfc36a7b6c20,RenyAndy 03,Mantap banget apknya sangat membatu mengakses sangat lancar dan setabil,5,2024-01-16 08:13:46
5fefd1ca-a40e-4ac2-874c-551051da63d8,Choliman iman,"App Turbo VPN jni memang luar biasa, sangat cepat.",5,2024-02-21 16:47:18
47c49248-854c-4fd4-89b1-aced13d3a5b0,Claudia Winata,"Mantul.... Udh cepat, gk lelet lg, sdh gthu gratisan, kl ada bintang 6 jg gw kasi bntg 6",5,2024-01-29 13:23:54
292eb838-cec4-4857-8052-f2bea0bc7c2a,Fajri Ilham,Untuk mencari server di free fire sangat cepat dan bagus,5,2024-02-07 14:23:57
a2c4342b-a5ad-46ee-95db-6b087745f0dd,Ardani Yulianto,"Aplikasi nya bagus, sangat membantu, bekerja dgn baik dan cepat",5,2024-02-11 21:56:47
9ce0f87b-850f-4400-9d79-aa191eb3d116,Radial Cinde,Mantap dan muda untuk menonton filem yuuhuyyyy pokoknya sangat membantu,5,2024-02-04 08:01:43
10641a3d-881a-4453-878b-e1bbf0c86a93,Rizkal R Nusa,"Bagus di gunakan, tidak banyak iklan hemat data lagi",5,2024-02-08 10:16:10
4f393d94-7a4a-4805-9e43-533adb62ba8b,Muhammad Adityawan,Jelek bet kalo pake server luar terus main game mobile legends jaringan ya ngelag parah mending pake vpn lain sih,1,2024-02-15 14:34:42
a0cb9e3f-e37f-4d63-b80e-161c965209a7,Rahul Rayhan,"Sangat membantu kelancaran koneksi , terutama ke Wi-Fi",5,2024-01-28 12:47:34
de96ff82-b60f-41fd-9be1-8250d16db802,Rizal Irsan,Sementara sangat puas dengan app ini. Semoga tetap bisa buat pelanggan semakin puas,5,2024-01-21 21:30:32
4f68a767-2891-4989-97af-1a43feb611e9,aditia Sagarahh,Tetep aja keganggu meski jaringan tinggi tapi gak bisa buat maen game,5,2024-02-09 21:30:08
8923589c-773a-4cee-95eb-ffc2c2eb54bd,Alva Rizky,saran dari saya akses ke negara lain bisa di perluas lagi atau dengan premium yang lebih murah,4,2024-01-24 18:01:22
914b9f3c-0c4c-4cb7-ac2b-248ce54943bc,Roosanti Widyastuti,"Baru sekali pakai, Alhamdulilah lancar buat download video², makasih",5,2024-01-26 22:37:14
904c562c-7c6e-4bb2-8675-29be4ec8b090,setu edi purnomo,Bagus banget ini aplikasinya walau ada iklannya smoga kedepannya makin lancar,5,2024-01-22 20:39:02
cc951b07-5a90-46ba-b758-ba7e1826dbb1,JIHAN MOHAMMAD JIHAN,Seneng bgt aplikasi ini. Semoga selalu membantu . Memudahkan komunikasi kami dari jauh,5,2024-01-21 01:37:34
580fa0d3-4a31-429e-9224-efa878219292,A'al Jauzi,Apa perbedaan dari Turbo VPN dengan Turbo VPN lite ? Yang manakah yang lebih baik ?,5,2024-02-01 16:06:05
d8e5c1a5-2dd1-45ae-8d57-36c08dbe0d4b,Resty Sapriyani,Aplikasi ny ok..tpi ada tapi nya time dia ada had nya..so kita kena perhatikan dn sambungkan lagi,5,2024-01-18 20:51:13
7d304a3a-523f-4621-b256-254cfdb27748,Jhon Fauzan,"Jaringan sangat cepat meluncur,pookok nya mantap",5,2024-02-09 15:42:40
425375ca-7c3b-47ef-994e-593348ae0d57,Akbar Rohman,Jaringannya sangat stabil dan apk ini sangat memuaskan,5,2024-01-26 17:24:58
28b5655b-bd65-49e1-b570-f597af566e3c,Mila Najwa,"Kadang kadang sekarang, suka Lelet Pas masuk ke aplikasi nya ( Turbo VPN )",5,2024-01-17 06:45:01
3a45bfc1-d49f-4970-9284-0169ec178a74,Sun Toro,"Nyesel banget download apk ini, koneksinya suka mati/putus sendiri...",1,2024-02-17 10:18:48
7d728ac2-b1b8-4ce4-8796-b72599452820,amir lamatokan,Sangan baik.. prrtahankan kualitas jaringan tersambung yang baik,5,2024-02-11 04:06:25
ef109426-5904-4e5a-be6f-7cdd27dc5640,Astha Lakapu,Sangat bagus APK nya tapi iklannya di kurangi,5,2024-02-03 23:10:46
5776633f-50e9-4069-8bf9-484d25f2c49a,AGUS SUHERMAN,"Sangat bagus, bisa buat membuka situs yg terblokir.. Mantaaappp",5,2024-02-16 21:52:19
4a1b5540-a9e6-4e09-857f-312a7077d7ff,Nico Marcellino,VPN ini sangat bagus dan aman 100% Yang tidak ada pemerintah Indonesia!,5,2024-01-25 19:47:35
371fd1d5-d391-4c7b-9812-403c7c378922,ARDI REY,"Cukup membantu, cuma tetap ada sebagian dari aplikasi yang tidak terbuka",5,2024-02-18 12:39:23
a9537c50-f05a-46dc-95db-193f7dc280c5,Mirza Mirza,Emang gak ada obat aplikasi gvn jaringan jelek bisa jadi pilihan bagus👍👍👍👍👍👍👍👍👍👍,5,2024-01-17 18:43:34
6af4b44c-7341-49b6-ae1d-1e09d0838320,Dikki Irvan hidayat,"Sangat membantu,tpi sayang iklannya mengganggu",5,2024-01-31 13:23:00
669ba497-c61b-48f5-9966-242a9512b561,ANTSAY,Semoga aplikasinya bermanfaat dan bisa berguna untuk horang horang marger selalu menyepi dalam kesendirian 🤣🤣🤣,5,2024-02-01 09:45:50
a0feccc7-e38d-4e8b-897a-c820e4a88451,slamet terus,Smentara bagus dan terlalu mbyak iklan dan durasi yg terbatas,5,2024-01-18 19:22:38
02424b20-4c49-4ff1-ad3a-97cc9befea1d,Imanuddin Imanuddin,"Aplikasi bagus, gak ribet, sekali tekan langsung terhubung 🤩",5,2024-01-24 08:59:49
cb4e5c6e-0617-4ef3-81dd-3a2a6b88d8cb,Guntur Risky syahadam,Apknya bagus karena dapat memperkuat jaringan & sinyal hp👍,5,2024-02-24 18:20:10
c3881711-2ab8-4fc0-9380-51f81d7261e6,Riska Thoharo,Cepat dan mudah tersambung internet mana saja mantap,5,2024-02-05 09:26:30
6c921f00-68a0-46f0-97e0-0d21a3887334,Muhammad Rama,Sankat bagus aplikasi android di mn itu kpn bae lgi glk nk mntk dana smo siapo yo km tuh jdi bisa tlng bantu proses daftarkan akun nya saya,5,2024-03-14 10:45:03
65342d6b-e62b-4b78-ad18-ad14337e191b,Aurelia Fernanda,"Mantap banget ini apk vpn nya,,lancar & cepat tanpa loading👍👍",5,2024-02-19 23:38:37
1b4b8c58-55e8-49df-a09e-3748a7bc76a2,Hadrul Hamdi,Bagus juga sih . Sayangnya banyak iklannya,5,2024-03-10 20:55:20
ebc46f59-ef4f-4e0d-aee5-5e6de005fc07,Galeri Anak Tambang,VPN terbaik. Cuman yang berbayarnya agak di kunrangi yah.,4,2024-03-02 13:49:52
b57d73b9-3f46-4be9-81cd-e14a95ae0493,Nefri Herryandi,Banyak iklan dan server vpn gratisannya makin berkurang,1,2024-02-06 13:35:36
bf32fc1f-8a0f-4cfe-aaae-2f39be0c6bd2,Yulianus Kale,Sangat sangat membantu meskipung ada sedikit iklan,5,2024-02-15 00:17:41
5e891a59-b2a0-4f54-ac6f-af9b629b2442,Yulius Suleiman,Sangat membantu saat jaringan. Sinyal lemah.,5,2024-03-10 01:31:40
c375cda7-1358-43a7-a3f9-cf55b4d3775a,Tri Hardiyanto Official,"Sangat membantu saya untuk membuka link bokep dari segala penjuru, mulai dari yg Jepang, china, barat, maupun asia. #Good Job",5,2024-01-31 12:16:22
a81ab56e-2672-4146-8574-bfefdd288146,Radeb Srobot,Vpnya cepat buat disaat sinyal lemah di gunung,5,2024-01-20 11:22:09
e1fd011c-6c02-46d3-85a6-f7b8d5459499,David Azhar,Sangat bagus untuk server game dan web yg di blokir di Indonesia.,5,2024-03-07 00:05:55
f6ddb313-5e31-424b-887d-78fb1dd95bf1,Rosyid Sangger,Kenapa saldo dana saya kepotong padahal saya tidak merasa berlangganan dan saya tidak trima mohon saldo saya di kembalikan.,1,2024-03-12 16:32:33
e9bde81e-c6b7-4024-9f8d-82e163704e14,C. Nugraha,"luar biasa baiknya, semoga negara yg di pilih bisa mengjasilkan lebih banyak dan lebih besar penghasilan dari game, turbo vpn secure makin maju ya",5,2024-01-04 19:40:30
b7a10d6b-aa4d-40c6-9e85-8ace02c2c26b,Boy Bong,Jaringan sering melambat. Tolong diperbaiki lagi min,3,2024-01-12 23:33:46
7f0e73b8-964d-4c40-aaf1-04eb4636340c,Fadli23 Al bassyir,"Bagus,tapi selalu ada iklan mohon untuk dihilangkan",5,2024-01-28 12:46:18
746e4637-84b8-4a38-af05-7bfc9b9fd3d0,Moch Iqbal,"Ok bnget dah,link yg diblok diaktifkan turbo VPN nya pasti langsung kebuka👍",5,2024-02-16 16:39:56
7e21211f-ae2d-4362-b54e-e64fb8e115cb,Zul Kifli,"Sangat membantu saat saya berada didaerah yang sinyal turun naik,, Bagus boss ku Trimakasih",5,2024-02-13 23:35:14
738ff91a-5a9f-4ae6-9d1e-a3b4f443ee01,Amril Kambri,Aplikasi nya bagus TPI tolong dong jang sering lelet gituu..,4,2024-03-18 03:12:02
04bfa232-32be-4365-bb20-9bf04446af34,Linatul Hasanah,Koneksi sesuai jaringan tapi udah mantul...klo bisa kecepatan di tingkatkan lagi. Trima kasih.,5,2023-12-05 21:27:47
dcd85f72-0a52-48d9-bdd1-94012f517a34,Supri Adi,Bagus untuk browsing..tapi terkadang tiba² hilang sendiri/putus koneksi.. Sebenar nya bagus buat browsing..,5,2023-10-21 19:12:33
4f831213-126a-4859-9777-742165a546db,Donifandirkusuma Laia,"Lumayan sih koneksi jaringan nya tapi agak lelet di saat masuk dalam Game dan satu lagi, kebanyakan iklan kalo boleh di batasi itu iklannya ga berguna tuh iklan",4,2023-10-13 20:51:47
a5129dbd-3a7d-44ae-80fd-f6045452db67,Rendi Roswandi,"sangat puas,tapi sayangnya iklannya terlalu banyak",3,2024-03-08 22:48:12
24f1e97e-ada3-49af-b2e2-a178987e98ff,Kristanto Prasetyo,"Sangat bagus, versi gratis maupun berbayar sudah balance, yg kita keluarkan sesuai dengan yang kita dapat 👍 Sejujurnya ini vpn tercepat sih yg pernah kupake 😂",5,2023-10-31 19:28:06
084b1aa4-481c-44d8-8ef3-89886b3fa157,Bendi Bima,"Sangat bagus, dan akan tetapi koneksi sering terputus dengan sendirinya. Mohon di perbaiki agar koneksi selalu terhubung.....!!!",5,2023-10-28 00:36:46
096040b2-e168-4010-9d30-4c81940ee39b,Surandika Randika,Saya tidak memiliki pembayaran berlangan di turbo VPN tapi saldo dana saya kepotong secara otomatis... Saldo dana saya kepotong otomatis setiap tanggal 8 Nama : Sur....ka No dana 0812....5835 Saya sangat sangat tidak mengerti kenapa akun dana saya di potong otomatis uangnya,1,2023-12-01 21:15:19
e1440e0c-5298-446d-b146-4539139a2219,Yasber,Setelah di update mala lalod tolong di perbaiki lagi sistemnya,5,2024-01-11 04:45:26
ffda52be-1b68-4b41-b080-9cfe8650acce,mey mey,"Jaringan lemot setelah pake beberapa menit, kadang suka mati sendiri,padahal pake aplikasi ini udah bertahun2 tapi kenapa makin kesini malah makin jelek kualitasnya",1,2023-12-19 16:12:36
09fb474f-4272-4026-adff-fc9a7425cca9,Vadila nur Andraeni,Aku udah lama menggunakan aplikasi ini pih sekarang kenapa di waktu suka mati sendiri bisakah seperti dulu lagi iklan di kurangi dan ga mati mati terus makasih...,5,2023-12-06 05:48:37
31816fde-2cfc-4dc9-a273-94531adc8332,ahmad mulkani,"Aplikasi yang sangat bagus dan berguna buat kami yg bekerja di pedalaman meskipun suka ada kendala tapi joss lah, mohon di perbaiki sedikit lagi dalam jangka dan tangkapan nya😇",5,2023-10-11 19:20:35
928ac430-5abd-4d82-88f6-61d75b998e3f,Hadi Lusy,"Saya suka VPN ini sinyal nya kuat,, tapi kenapa akhir-akhir ini sering terputus dan sinyal nya hilang2,,tolong diperbaiki seperti semula lagi ya🙏🙏",5,2023-12-04 14:02:58
17aa8934-3d0c-4059-84aa-53e71020002f,Basuki,"sekarang turbo vpn sangat menjengkel kan,dan saya sangat kesal,karna saya 2 hari ini tidak dapat membuka video xnxx,dan saya tidak setuju sekali ada premium tertera di layar turbo vpn,mohon ma af kalo saya tidak memberi ranting 5",1,2023-12-04 12:15:09
94095b7b-d6c5-4bd0-b19f-1cc84fc6cbea,Gajess,sedikit lebih parah mending yang dulu ga banyak iklan,4,2024-02-22 14:41:06
8042ada0-bcab-4fe3-bd30-b5cfcea8e9c8,Ranto Sagala,Apk sangat bagus bisa membuka smua yg di block di negara kita.,5,2024-03-22 09:15:17
c917dfc1-4d2d-420a-b6eb-a073ba9dacd8,Rahmadi Madi,cukup membantu aplikasi in karena situs apa pun yang diblokir semua jadi bisa dibuka pokok nya oke,5,2024-01-27 03:37:41
247ff219-323a-450f-a715-42735a443526,horaiman Semulut,Mohon di perbaiki soal koneksi yg sering terputus mendadak,5,2024-01-27 14:12:49
f5dcf90b-a325-4eba-9cc8-ab758f92e6a8,Juan Ho,Iklannya udah diluar nalar. Sangat tidak nyaman dipakai. Bentar bentar iklan. Durasi iklannya juga terlalu lama.,1,2023-12-12 03:51:26
1055d84f-2046-46e8-bf8c-90dffc080928,Ayu Ana,"Mantap VPN turbo,yg lelet jadi secepat kilat di bikin VPN turbo",5,2024-01-23 14:06:37
4e9929f6-9e10-4c4c-84f1-c6d421d2452d,Yakobusalexa Yusuftanglaa,"jujurr aplikasi ini saya pakai sudah bertahun-tahun, dan sangat bagus. tapi tolong devloper memperbaiki masalah yang sering terjadi ialah terputusnya keneksi. untuk aplikasi ini saya rekomendasi untuk teman².",4,2023-12-21 08:35:17
fb89cdd2-0280-4aea-ae64-373c7442dbd3,yudhy dyk,"mudah digunakan, mantap lah pokoke.. good apk..",5,2024-03-02 18:52:34
faa897da-84ab-42cd-910a-e82ca241c835,Muhammadfebriansyah Pete,Goood ..tapi terkadang suka terputus koneksi sendiri,5,2024-03-10 17:33:47
4dc798d5-0975-48d3-ab64-4330db9eef44,Ratna Nurasih,"Sangat jelek,hilang2 sendiri jaringan nya buat naik tensi",1,2024-01-03 23:49:49
f1a617bd-fc6f-45a9-b11c-7b75d56b637d,A K Channel,Sangat berguna dan bermanfaat.. Terimakasih turbo VPN..,5,2024-03-03 21:56:18
5eb09bde-0a27-4dc9-a0d9-08eada51fa4d,Noeto 88,"Bagus,,, tp tlong ditingkatkan lg koneksinya biar lebih asyik",5,2024-02-07 01:38:49
573eeb71-fdba-4bb9-8f48-9c6af3172b44,DEWI Mumba,Aplikasinya sih udah bagus sangat membantu. Tapi tolongdong kualitasnya di tingkatkan lagi. Kadang downloadnya cepat tapi kadang tu lama bangat. Jadi untuk kecepatan kualitas jaringannya di tingkatkan lagi. Trimah kasih,5,2024-01-07 03:28:57
7d0d7b26-f5fc-4fdb-a2ff-42c80eb350b1,Andre Hoedianto,Sangat bagus dan membantu walau agak lemot terkadang,5,2024-02-08 03:38:38
29a087db-bdca-4e6e-b170-a0d77e830ddc,Paksuli Paksuli,Aplikasinya sangat membatu untuk mencari link download video lucu,5,2024-03-03 11:01:03
ae556436-88b2-4913-ac56-bb4395710acd,Bezaro “Zai” Zai,terimakasih aplikasi Turbo VPN sangat bagus sangat membantu mantap 👍,5,2024-02-25 09:04:20
03855456-5711-4c2c-ab6f-1279ad17972a,fauzi ilejay,Sangat mendukung operasional pencarian digoogle tanpa batasan,5,2024-03-06 10:54:44
41868fc4-c1f5-4348-bc57-e0b4f9a18ce7,Ruswan,Lelet dan gak berfungsi seperti biasanya.,5,2024-03-03 18:32:13
fe9648b9-ffbc-4744-904a-8a023ec09b0e,zulfan,"Masih tetap nyaman, vpn iniya keren dengn sinyal yg bagus.",5,2024-01-14 14:50:28
0c938b5b-8579-4739-8036-3ce6e3fb49fa,Torus Torus,Sangat bagus tapi iklannya terlalu banyak,5,2024-02-27 06:40:16
046270d3-31d2-4714-aadb-ed117dca9e0b,pakdhe mochtar,Aplikasi yg bagus sangat mmbantu tingkatkan agar semakin jos gamdos apik pokoke,5,2024-01-25 18:47:54
0a7679a1-e9a4-4f83-976d-37f77b302e34,Yeyen Yenudin,"Terlalu banyak iklan, jaringan jadi tambah jelek",1,2024-02-11 17:00:44
0969abf3-ddf2-4ec9-abea-bc896c7e9b28,Rzky Jnrdy,"Bagus kali, iklan nya di kurangin aja",4,2024-01-11 02:14:39
e0e75325-de96-49eb-857a-9cc459234e33,Nur Rohim,"Mantap pokoknya apk ini, kembangkan terus dengan fitur2 terbaru",5,2024-02-15 09:41:24
d74277f0-8ac2-4a1b-b167-cb37651dd959,Edibta Kalsa,Bagus cuma kalau bisa yg terkunci terbuka semua dong film ny,5,2024-03-20 23:11:34
32f4b125-d017-472f-a8c4-4d25ffd1a689,Sarino lasmi,Kebanyakan iklan gak penting n pas mau off susah bgt,5,2024-02-08 21:48:21
7bffd277-a38e-42ff-8587-5bfb1adfefae,Hobi Sekedar,Terima kasih aplikasi ini membuat saya merasa lebih baik Jangan ragu download aja main internet lebih mudah tidak ada hambatan,5,2024-02-06 03:29:06
5a72fd28-270e-415e-b995-78b10e7d5629,Azies Sakura,Bagus cuma suka lemot tolong di perbaiki lagi,5,2024-03-03 19:41:35
7d336fdf-5e62-412a-832f-7f0b3933f555,Wasito Al Abdul Jamil Jamil,Bebas iklan tapi masih agak lemot,4,2024-01-24 17:31:05
4877cbf5-07e3-4d96-b302-c6485ca27eba,SARUDAY OFFICIAL,Lumayan membantu cuma sayang banyak iklan ga jelas,4,2024-03-13 19:24:02
e26686c9-5a7c-4316-b88e-a4a5b45f6f6b,Nunuk Haryati,Sangat cepat dan aman untuk meng akses,5,2024-02-02 01:46:11
6306f786-21b2-4f44-8052-57a867c2e8c3,Irvon Salim,"Apk BOBROK... Awal bolehlah, lancar. Sekarang??? Kepake 400MB, LANGSUNG DOWN. SAAT DOWN, CUMA BISA BUAT NONTON IKLAN YANG GA BERMUTU DAN GA BERGUNA. UNINSTALL !!!!",1,2024-03-01 04:04:48
0cee7749-27e3-43ca-8e83-2292dee43546,Angkino Franz,"Uda bagus cuman kenapa sering keluar sendiri, sudah terhubung, pas masuk situs terputus sendiri, ada apa gerangan, klu ga terputus sendiri baru saya tambahkan bintangnya, over all Uda bagus",4,2023-10-17 11:31:03
092a5f20-fed2-4caa-96eb-acf9713be6e0,Reno nazareth,Mantap selama bisa di pakai dan terutama gratis....😍,5,2024-01-27 09:04:15
f3eefbf7-8cc2-4578-b3f1-523562a29ce6,Armando Djau,Klau bisa di kurangi aja iklan ads nya bang itu aja sih,5,2024-02-27 01:16:02
45b692ad-c4d9-4921-a6d7-b429bc2d71eb,Rizky Kurniawan,Vpn jelek. Jaringan lag. Kebanyakan iklan,1,2024-03-08 01:35:50
50e1f21a-5c80-49f7-9bc2-a4921ca36930,dwi Cahyono,Apk ini keren banget... Makin cepat dan lancar jaya....mantap jaya....,5,2024-01-15 10:01:28
c9d54ff7-6585-4f35-8028-bc774cd95e3a,Ayu Luvita,Oke bagus cuma iklan nya aj yang kadang bikin kesel,5,2024-01-09 00:00:12
f8d889d7-4ed8-481f-bb2b-811abb2ded2b,hadi su,Sangat membantu tapi kalo bisa bulannya diskon 50©%,5,2024-01-17 15:00:06
63d3a08c-063f-4f8e-b492-2d6e15b29a21,Hasri Yanti,Jelek beda dari vpn lainnya bug jaringan yg buruk,1,2024-02-28 21:08:39
5d7b48ce-de85-46a2-8d24-9d3e2aebc851,Nur Diansyah,Kurangi iklan ny .untuk aplikasi ok lah,5,2024-01-30 17:29:27
43012111-c442-4c43-972a-d0cbea788665,Hari Prasetyo,Aplikasi gak guna. Iklan segudang. Bosok,1,2024-01-15 09:22:09
fef6c4ee-d57e-4fc9-8b91-0f4cd60bda05,trio susanto,"lumayan cepat connectnya , coba dulu yg gratis semoga langgeng",4,2024-01-30 19:18:34
077f1b10-2520-44b7-be3c-255e831466bd,ovi my wife,Ini sangat bagus cuman masih ada masalah server saya masuk server Miami yaitu Amerika Serikat tapi waktu saya masuk kedalam game saya itu tidak terhubung jadi tolong diperbaiki terimakasih,5,2023-12-23 14:07:16
e7952d33-66f3-4e52-9332-802ebc9d0347,Neneng Fs,"Aplikasi yg sangat membantu untuk meningkatkan jaringan..dan saya sngat puas akan adanya aplikasi VPN ini, walau terkadang suka on/off sendiri..😁👍",5,2023-12-11 22:57:00
e01836ad-f96f-4a65-9005-98b1271b07d4,Nia Ai,Saya suka aplikasi nya kemarin sempat 2 hari gk bisa nyambung . Setelah saya hapus dan perbarui lagi sekarang jadi lebih bagus. Tapi sayang beredar kabar klo ada peraturan baru d negri Arab tentang aplikasi ini apa kah itu bnar ada nya 🙏🙏,5,2023-12-06 11:10:26
35c80801-2930-4f11-99a7-4da78da62d1d,Irpan 1988,"Kualitas bagus jaringan stabil,",5,2024-02-09 23:57:27
566c7912-e0c4-4287-a851-b453bc014546,Suwarno Warno,Untuk mempercepat dan memudahkan pencarian,5,2024-03-02 12:47:37
b5682aa5-8902-4a27-afd4-a1ea7db65583,hadits,Tolong perbaiki lgi nonton Netflix jdi lag2 biasanya lancar jaya,3,2024-02-29 20:22:29
73170755-931e-4b8e-b04c-fd17b48c2038,Dragon SouL,harap dikembangkan lebih bagus laqi dari ini 👍🏻 kadang masi gk stabil and putus2 dan tolong dikembangkan dengan semua kulaitas bagus tanpa biaya and ditambahkan situs lain yang video nya membayar kita bisa mebuka nya dengan gratis itu aja saran saya tq,5,2023-12-03 18:17:50
7d9b9249-1139-40a8-a429-eb4009c25f61,Jhonpenri Sipayung,lumayan bagus tapi kalo bisa iklan nya di kurangi,2,2024-01-08 17:12:46
a862a7cf-211c-4ee0-95e7-24be0d929b88,Tegar arianto32,Kukasih rating 4 karena aplikasi ini sangat bagus tetapi agak lag sedikit,4,2024-02-04 09:12:16
bcaff4bf-c309-4b36-b45e-beebe735622e,Erwan Novianto,Aku suka aplikasi ini biarpun sinyal jelek seperti kartu IM3 Indosat.,5,2024-03-04 20:49:41
9529131c-5e3b-441c-af76-27b577df0ad6,muhammad mulkan,Aplikasinya kadang2 lemot mau pakai wifi atau paket 😔🙈,3,2024-02-27 01:04:31
a434ab2a-5e8c-4cf8-8ac3-19b2dd92e270,Rezky Syafputra,Iklannya kebanyakan masa sekali pencet iklan lagi,1,2024-01-14 19:00:33
38861531-54d0-44f7-9fba-5905e71d9c3f,Okta Muslim,Apl nya bagus dan cepat akses nya,4,2024-02-08 10:06:36
8cb8b603-7a65-4109-9ff5-e8c0ed8f3925,Febriansyah,"Koneksinya cukup stabil, oke",4,2024-02-21 00:10:30
5553c8a5-1120-4659-b46d-e32ca48b331b,Yanto Yong,"Bagus dan berfungsi dg baik,kalau soal iklan,ya namanya jg versi gratis,wajar2 aja sih,klu ga mau banyak iklan beli yg premium,gitu aja kok repot",5,2023-12-04 12:07:32
f8edec99-9bff-4b44-8572-fc94518fa6f2,Ahmad Rifai,Dear Developer Innovative Connecting. Untuk Aplikasi Turbo VPN - Secure VPN Proxy Sudah Sangat Bagus. Tolong Tambahkan Lagi Fitur Yang Berguna Di Aplikasi Ini ☺️,5,2023-12-24 02:33:50
28058841-ea2e-4f8a-acac-025c3bc436f7,Army admindocement,"Ok, buat web yg terblokir cuma iklan nya banyak",5,2024-01-28 09:37:49
